@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute class {1 2 }
@data
0.007989,0.003175,0.011665,0.004604,0.010318,0.004531,0.004217,0.000575,0.002306,0.000468,0.002950,0.001073,0.177418,0.884990,0.619046,0.819519,0.750556,3.660819,3.413221,1.735939,2.216112,0.569816,0.977297,-0.179801,0.612573,0.170485,0.058533,582.000000,0.720579,0.976510,0.766798,1.000000,89.840620,0.886284,32.782969,22.730834,-8.054788,1
0.002918,0.000346,0.003156,0.000576,0.003057,0.000521,0.004562,0.000845,0.002234,0.000653,0.003047,0.001359,0.107465,1.186295,0.739768,2.201789,0.666079,4.638116,5.481459,2.067610,2.565528,0.618160,1.094469,-0.248381,0.745235,0.010177,0.016536,544.000000,0.703325,0.954386,0.721485,1.000000,90.769553,0.811730,31.464501,22.367129,35.905554,1
0.002971,0.000361,0.002282,0.000115,0.002450,0.000371,0.007819,0.004940,0.002052,0.000483,0.003504,0.003645,0.031882,3.138173,0.480604,2.856145,0.457577,8.496487,8.886990,2.446660,3.626017,1.124034,1.425484,-0.108713,0.585874,0.020841,0.001305,524.000000,0.702220,0.922535,0.690382,1.000000,92.669048,0.750497,31.496405,22.424169,-69.992794,1
0.003279,0.000361,0.003275,0.000533,0.003264,0.000489,0.003960,0.000645,0.002129,0.000314,0.002610,0.000943,0.107130,0.757116,0.845227,1.904605,0.728463,6.104364,8.214915,2.250484,2.745135,0.422167,0.926764,-0.331101,0.822342,0.008530,0.019936,602.000000,0.811324,0.961661,0.708235,1.000000,94.669048,0.826539,36.486856,21.330096,-25.427097,1
0.004059,0.000763,0.004008,0.001336,0.003962,0.001172,0.006101,0.001430,0.002141,0.000543,0.003429,0.002133,0.062116,2.187779,0.497386,2.128158,0.576953,5.484352,6.512050,2.239897,3.123724,1.061840,1.324363,-0.140222,0.614452,0.015268,0.007820,788.000000,0.758604,0.966871,0.777120,1.000000,107.740120,0.837445,39.527084,25.753939,84.170844,1
0.004525,0.001114,0.005418,0.002127,0.005094,0.001906,0.004614,0.000757,0.002228,0.000540,0.003009,0.001327,0.137494,1.102450,0.539606,1.425370,0.701415,4.006682,3.543385,1.836618,2.359985,0.641019,1.060380,-0.189086,0.630126,0.040850,0.031348,534.000000,0.538428,0.956989,0.736552,1.000000,87.012193,0.866294,28.573667,24.078212,66.342052,1
0.004019,0.000635,0.006234,0.001654,0.005601,0.001784,0.004643,0.000668,0.002202,0.000490,0.002902,0.001271,0.126237,1.662252,0.304833,1.403369,0.664176,4.293598,3.015345,1.846014,2.512926,0.984265,1.193904,-0.088472,0.468276,0.014658,0.016140,534.000000,0.522521,0.987061,0.859903,1.000000,83.698485,0.935405,28.443284,24.251494,-75.987695,1
0.006679,0.001895,0.005013,0.002654,0.005298,0.002519,0.005463,0.001682,0.002092,0.000417,0.002975,0.001811,0.096938,1.689751,0.748761,3.307479,0.660463,5.202216,9.230577,2.254146,2.839567,0.989910,1.217383,-0.294120,0.807523,0.029432,0.013403,424.000000,0.706539,0.968037,0.747795,1.000000,76.183766,0.894384,27.673418,19.583773,20.409213,1
0.005073,0.001541,0.005985,0.002898,0.005596,0.002568,0.004137,0.000721,0.002068,0.000350,0.002758,0.001133,0.194316,0.701863,0.767148,1.602398,0.786299,3.813665,4.518074,1.801673,2.164418,0.479032,0.893279,-0.305359,0.754490,0.020917,0.030583,720.000000,0.712325,0.972973,0.769231,1.000000,101.254830,0.865316,36.250431,25.442353,6.889366,1
0.004131,0.000616,0.003054,0.000685,0.003279,0.000808,0.006305,0.002057,0.002113,0.000578,0.003043,0.002135,0.056354,1.396396,0.795933,2.890314,0.622099,9.750751,10.691629,2.399751,3.132778,0.653591,1.144072,-0.321838,0.840621,0.009644,0.028197,402.000000,0.433933,0.982885,0.759924,1.000000,72.183766,0.943206,23.954007,21.581249,-46.006386,1
0.003395,0.000523,0.003210,0.000935,0.003230,0.000873,0.006698,0.002500,0.002056,0.000367,0.003039,0.002310,0.205981,1.171004,0.363387,0.870856,0.724844,3.386617,2.489932,1.591282,2.060147,0.757397,1.039296,-0.158184,0.553162,0.021494,0.025533,332.000000,0.689036,0.979351,0.718615,1.000000,66.183766,0.924313,24.246088,17.571793,42.598189,1
0.006944,0.002527,0.012268,0.003748,0.010377,0.004291,0.005734,0.001188,0.002145,0.000483,0.003374,0.001932,0.207528,1.470588,0.530214,1.563673,0.726943,3.719562,4.790028,1.768608,2.301146,0.993336,1.128699,-0.196284,0.628762,0.028836,0.014144,824.000000,0.402664,0.983294,0.805474,1.000000,105.254830,0.917149,33.951308,31.077260,19.489505,1
0.003569,0.000471,0.004063,0.000841,0.003856,0.000773,0.004498,0.000655,0.002295,0.000543,0.003138,0.001267,0.092090,1.416988,0.438614,1.300894,0.643692,4.509652,3.628285,1.961420,2.682391,0.734291,1.153626,-0.125669,0.550939,0.027423,0.011369,600.000000,0.436180,0.967742,0.738916,1.000000,90.669048,0.897255,29.265185,26.334554,24.486874,1
0.003310,0.000433,0.003652,0.000632,0.003507,0.000587,0.004707,0.000902,0.002058,0.000378,0.002994,0.001445,0.137813,1.081054,0.552619,1.347674,0.707760,4.041540,3.685205,1.839623,2.399207,0.640653,1.043182,-0.151839,0.577295,0.016795,0.027840,1095.000000,0.676596,0.959684,0.691288,1.000000,127.882250,0.828396,44.006299,32.404215,18.601425,1
0.007706,0.001377,0.004509,0.002185,0.005236,0.002386,0.008658,0.003322,0.002179,0.000584,0.004034,0.003552,0.054534,1.341573,0.749006,2.448580,0.629967,7.750562,9.189466,2.407480,3.174089,0.638990,1.117012,-0.241855,0.767886,0.040917,0.059418,520.000000,0.600274,0.973783,0.742857,1.000000,84.426407,0.895424,28.876550,23.095294,25.742413,1
0.003187,0.000270,0.003802,0.000660,0.003619,0.000649,0.004073,0.000496,0.002139,0.000448,0.002683,0.001013,0.185235,0.960208,0.523008,0.747704,0.715907,4.835640,2.891671,1.735663,2.272028,0.561431,0.998532,-0.129569,0.531766,0.010000,0.007915,650.000000,0.767525,0.974513,0.796569,1.000000,96.183766,0.864840,36.013717,23.085495,15.222649,1
0.003109,0.000354,0.003504,0.000774,0.003375,0.000709,0.004474,0.000823,0.002091,0.000410,0.002790,0.001265,0.099815,1.531827,0.509132,1.447575,0.662232,4.772074,4.631828,2.056437,2.713914,0.877290,1.169750,-0.154605,0.609077,0.004487,0.003524,577.000000,0.670931,0.977966,0.739744,1.000000,89.254834,0.890112,31.736614,23.533314,57.785061,1
0.008290,0.003593,0.014854,0.006205,0.012683,0.006404,0.004273,0.000675,0.002067,0.000391,0.002751,0.001170,0.212629,1.370550,0.448234,1.371561,0.689017,3.448220,3.564471,1.651804,2.194723,0.818919,1.153620,-0.115796,0.490651,0.083565,0.037470,732.000000,0.780238,0.966975,0.802632,1.000000,103.254830,0.846308,38.711187,24.213180,85.026362,1
0.003159,0.000524,0.003795,0.000707,0.003587,0.000715,0.004356,0.000555,0.002238,0.000573,0.002894,0.001167,0.204313,0.988072,0.741473,1.285820,0.729020,3.755467,5.643981,1.750459,2.156310,0.610690,1.025106,-0.261644,0.715197,0.006455,0.006975,581.000000,0.650348,0.974832,0.744872,1.000000,89.254834,0.896283,31.297600,23.774797,-29.394679,1
0.002585,0.000108,0.002502,0.000074,0.002522,0.000090,0.006007,0.002960,0.002046,0.000398,0.002986,0.002319,0.048776,2.210145,0.478892,2.056827,0.534379,8.557971,5.802195,2.251695,3.254671,0.915827,1.302518,-0.102880,0.548604,0.008478,0.008535,504.000000,0.769999,0.858603,0.666667,1.000000,102.183770,0.594864,33.694646,21.498686,-60.815106,1
0.003124,0.000121,0.002750,0.000253,0.002792,0.000267,0.009806,0.005736,0.002203,0.000598,0.003415,0.003776,0.039954,4.185430,0.032250,2.019648,0.431300,7.443709,4.432262,2.121503,3.406615,1.616947,1.561541,-0.064887,0.455434,0.012659,0.002225,197.000000,0.468926,0.970443,0.724265,1.000000,50.284271,0.941256,16.940295,14.962301,-22.752521,1
0.007998,0.002240,0.006683,0.003755,0.006943,0.003278,0.005257,0.001225,0.002487,0.000412,0.003421,0.001572,0.221601,1.091938,0.555430,0.816571,0.723750,4.916549,3.522032,1.674316,2.245711,0.683206,1.061407,-0.123455,0.520179,0.032243,0.014909,809.000000,0.553763,0.945093,0.743566,1.000000,108.669050,0.845260,35.776134,29.789865,-51.017975,1
0.002904,0.000067,0.002824,0.000069,0.002843,0.000077,0.007820,0.004130,0.002252,0.000602,0.003754,0.003431,0.060713,2.474104,0.132284,1.378613,0.498983,9.334661,3.210711,1.978238,3.053915,0.938874,1.322392,-0.062896,0.425913,0.001465,0.003394,314.000000,0.735595,0.960245,0.712018,1.000000,66.526912,0.865338,24.438998,16.555510,41.727136,1
0.002887,0.000065,0.002822,0.000068,0.002836,0.000073,0.007814,0.003912,0.002250,0.000595,0.003699,0.003310,0.045198,3.816327,0.017721,1.972245,0.440367,9.269388,3.951920,2.085296,3.309741,1.448497,1.521116,-0.052923,0.406305,0.002997,0.001861,305.000000,0.666198,0.959120,0.693182,1.000000,65.355339,0.870478,22.929199,17.100027,38.747103,1
0.002991,0.000158,0.002833,0.000097,0.002884,0.000142,0.006792,0.003341,0.002213,0.000516,0.003723,0.002999,0.042670,1.673179,0.672495,2.370188,0.584934,9.023091,8.278330,2.412667,3.321394,0.732658,1.204100,-0.187404,0.706909,0.002929,0.008814,656.000000,0.735082,0.839949,0.650794,1.000000,114.083260,0.622428,36.797111,24.947632,-28.009576,1
0.002911,0.000069,0.002856,0.000079,0.002866,0.000080,0.008020,0.003767,0.002368,0.000639,0.003577,0.003078,0.055787,3.026882,0.043847,1.497283,0.441573,8.650538,3.162822,1.938169,3.092328,0.997023,1.372636,-0.082698,0.484513,0.003075,0.002731,246.000000,0.778291,0.980080,0.723529,1.000000,58.284271,0.879561,22.396355,14.062764,-58.133201,1
0.002910,0.000063,0.002841,0.000086,0.002853,0.000087,0.007631,0.003365,0.002350,0.000657,0.003489,0.002859,0.047598,4.149254,-0.090030,1.853172,0.424821,9.233831,3.462736,1.995356,3.300351,1.518725,1.558212,-0.091899,0.523695,0.000350,0.003722,261.000000,0.735422,0.959559,0.652500,1.000000,60.183766,0.876149,22.259508,15.083249,-48.731526,1
0.014630,0.003296,0.015600,0.006488,0.015212,0.005783,0.003971,0.000492,0.002211,0.000332,0.002748,0.000927,0.047024,1.787097,0.574161,1.913725,0.548767,6.887097,6.471124,2.315545,3.262982,0.687981,1.189444,-0.131140,0.611318,0.091866,0.330073,698.000000,0.783345,0.969444,0.745726,1.000000,100.669050,0.848570,38.046739,23.649367,23.398842,1
0.004255,0.000670,0.004615,0.001084,0.004433,0.000947,0.005177,0.000896,0.002361,0.000437,0.003498,0.001575,0.108929,1.248009,0.665796,1.680504,0.686486,5.263936,6.098711,2.111139,2.753477,0.722838,1.086063,-0.201260,0.684989,0.005282,0.018456,960.000000,0.774005,0.982600,0.846561,1.000000,117.012190,0.866218,44.106441,27.927312,-5.375091,1
0.002904,0.000065,0.002889,0.000065,0.002893,0.000065,0.004543,0.000689,0.002296,0.000399,0.002957,0.001178,0.062099,2.672222,0.045356,1.395007,0.513379,7.757407,2.924482,1.944171,3.102464,1.128186,1.392133,-0.026444,0.282958,0.000629,0.003883,645.000000,0.732049,0.962687,0.708791,1.000000,97.497475,0.835448,34.904050,23.778441,-82.653306,2
0.003385,0.000142,0.003440,0.000394,0.003414,0.000343,0.004911,0.000757,0.002393,0.000507,0.003169,0.001352,0.064339,2.217865,0.283047,1.385289,0.525427,6.980392,3.923363,2.046276,3.091567,0.884570,1.277291,-0.054791,0.404980,0.009935,0.004389,549.000000,0.678592,0.969965,0.795652,1.000000,87.355339,0.883724,30.980811,22.755897,-75.885667,1
0.002916,0.000063,0.002915,0.000076,0.002915,0.000073,0.004539,0.000678,0.002338,0.000437,0.003031,0.001186,0.041922,3.793333,0.034174,1.953775,0.452877,8.070000,4.061767,2.111824,3.468658,1.493056,1.534844,-0.013063,0.211184,0.004256,0.001330,705.000000,0.723969,0.953992,0.746032,1.000000,102.083260,0.833725,36.425395,25.127426,83.539577,2
0.002893,0.000060,0.002886,0.000062,0.002888,0.000061,0.004688,0.000705,0.002373,0.000409,0.003054,0.001211,0.052000,3.762340,-0.087574,1.708705,0.453334,9.517368,3.156462,1.981049,3.257849,1.504106,1.532138,-0.028166,0.298311,0.005277,0.002070,640.000000,0.601040,0.980092,0.794045,1.000000,93.012193,0.909958,32.017677,25.589143,-86.407599,2
0.002864,0.000060,0.002864,0.000074,0.002863,0.000069,0.005148,0.000726,0.002885,0.000727,0.003847,0.001388,0.045314,3.481651,0.051241,1.821290,0.484839,9.096330,3.857693,2.079532,3.372430,1.485523,1.513784,-0.028506,0.304959,0.006031,0.007605,505.000000,0.753110,0.954631,0.708275,1.000000,86.426407,0.830264,31.555939,20.760481,-19.719001,2
0.003284,0.000188,0.003649,0.000409,0.003559,0.000396,0.004295,0.000309,0.002595,0.000700,0.003042,0.000998,0.054963,2.586614,0.309761,1.521003,0.522327,6.161417,4.733787,2.149407,3.196296,1.106656,1.388312,-0.063029,0.441710,0.009116,0.004977,324.000000,0.614795,0.870968,0.586957,1.000000,75.597980,0.693937,23.608684,18.619861,41.332908,1
0.003468,0.000341,0.003957,0.001018,0.003803,0.000919,0.004537,0.000677,0.002238,0.000469,0.002898,0.001210,0.255922,1.169179,0.180636,0.447654,0.748728,4.435511,1.629426,1.521752,1.971562,0.809581,1.006450,-0.068171,0.370381,0.019971,0.015846,684.000000,0.880973,0.948682,0.604775,1.000000,106.811180,0.739500,43.430465,20.549812,-29.125506,1
0.006734,0.000893,0.008867,0.001529,0.008365,0.001687,0.003674,0.000281,0.002590,0.000305,0.002844,0.000564,0.121590,1.695652,0.600662,0.570445,0.635288,4.144927,4.186725,1.893043,2.394235,0.914094,1.196883,-0.146468,0.601819,0.012162,0.012766,504.000000,0.749312,0.980545,0.763636,1.000000,84.183766,0.872824,31.212964,20.669759,-73.655030,1
0.003230,0.000452,0.002679,0.000157,0.002794,0.000343,0.006234,0.003372,0.002154,0.000475,0.003031,0.002426,0.053508,1.660920,0.637577,2.387138,0.569135,6.626437,7.429416,2.323731,3.194520,0.672381,1.180226,-0.174302,0.680091,0.012328,0.043383,424.000000,0.717369,0.868852,0.552083,1.000000,89.154329,0.655545,29.686483,20.682391,-19.777765,1
0.003777,0.000474,0.003353,0.000504,0.003515,0.000536,0.007704,0.004677,0.002414,0.000634,0.004764,0.004200,0.055300,0.986079,0.832446,3.087230,0.684987,7.248260,10.685467,2.523347,3.169716,0.511227,1.017525,-0.318687,0.838639,0.020509,0.009109,967.000000,0.623750,0.932498,0.657823,1.000000,123.639610,0.782211,40.338970,31.529890,32.355292,1
0.003454,0.000415,0.002850,0.000365,0.003025,0.000468,0.005446,0.002165,0.002271,0.000598,0.003255,0.002045,0.050974,1.914550,0.571631,2.239118,0.572544,7.452656,7.009883,2.319972,3.250992,0.858354,1.260991,-0.161146,0.659675,0.010308,0.017270,520.000000,0.593258,0.923623,0.664112,1.000000,90.669048,0.777621,29.144366,23.461571,-75.056648,1
0.007321,0.002420,0.004886,0.002579,0.005311,0.002608,0.005626,0.001797,0.002070,0.000313,0.003010,0.001885,0.143882,1.859060,0.613992,2.444825,0.659662,4.360179,7.769600,2.015777,2.666286,1.117227,1.246744,-0.194703,0.662696,0.098221,0.028909,522.000000,0.497056,0.968460,0.773333,1.000000,84.183766,0.903996,27.781608,24.106614,19.983376,1
0.003774,0.000281,0.003846,0.000543,0.003812,0.000482,0.005261,0.000954,0.002334,0.000479,0.003197,0.001536,0.072608,1.698214,0.457717,1.337344,0.587532,6.191071,4.404563,2.060102,2.972465,0.758007,1.212540,-0.094279,0.511724,0.013701,0.020467,635.000000,0.728411,0.963581,0.725714,1.000000,96.083261,0.846632,34.442861,23.598179,-11.042409,1
0.004669,0.000953,0.005469,0.001703,0.005154,0.001540,0.004685,0.000652,0.002310,0.000531,0.003071,0.001293,0.224463,1.823529,0.292108,0.489456,0.712586,4.357143,2.788415,1.680259,2.190344,1.245163,1.187788,-0.075392,0.421595,0.040375,0.018105,560.000000,0.481071,0.979021,0.714286,1.000000,86.911688,0.910552,28.641933,25.109851,37.918158,1
0.005668,0.001136,0.007070,0.001778,0.006701,0.001767,0.004675,0.000654,0.002392,0.000498,0.002971,0.001172,0.058724,2.217799,0.494314,2.444043,0.546067,5.491803,6.465389,2.177874,3.110650,0.959409,1.321962,-0.132342,0.603282,0.082291,0.125410,507.000000,0.750580,0.967557,0.695473,1.000000,85.254834,0.856349,31.430825,20.768856,-42.910561,1
0.003492,0.000323,0.003423,0.000642,0.003427,0.000574,0.005500,0.000970,0.002402,0.000573,0.003244,0.001600,0.078624,1.739216,0.410118,1.669593,0.569839,5.335294,3.775813,1.995895,2.859129,0.727416,1.207812,-0.072488,0.453829,0.036379,0.027492,603.000000,0.654839,0.977310,0.720430,1.000000,91.497475,0.885661,31.986512,24.174394,58.236686,1
0.003766,0.000367,0.003570,0.000585,0.003613,0.000512,0.005273,0.000958,0.002418,0.000558,0.003510,0.001626,0.051041,3.063356,0.212533,1.540131,0.494025,6.025685,4.603792,2.122930,3.257137,1.284056,1.448745,-0.041673,0.367037,0.030614,0.029156,692.000000,0.752839,0.978784,0.800926,1.000000,99.012193,0.869381,36.654220,24.125981,81.801942,1
0.002715,0.000060,0.002672,0.000064,0.002684,0.000066,0.006298,0.001635,0.002286,0.000451,0.003495,0.002136,0.063529,2.575663,0.014976,1.301014,0.505378,8.819033,2.653678,1.899737,3.051301,1.014138,1.361579,-0.020644,0.248386,0.003002,0.003532,722.000000,0.776363,0.975676,0.742798,1.000000,102.083260,0.853829,38.282782,24.129084,-21.044309,2
0.002999,0.000079,0.003015,0.000768,0.003014,0.000684,0.007175,0.003654,0.002248,0.000499,0.003524,0.002970,0.050908,2.916667,0.146274,1.654169,0.511842,9.155797,3.914133,2.083666,3.275438,1.262274,1.424646,-0.050023,0.394758,0.007362,0.005569,347.000000,0.748163,0.958564,0.688492,1.000000,70.769553,0.846562,25.914005,17.194322,-57.517986,1
0.003033,0.000287,0.002832,0.000307,0.002866,0.000312,0.008281,0.005626,0.002845,0.002125,0.003908,0.003904,0.048415,2.964444,0.824892,4.146844,0.466460,8.297778,15.320217,2.566189,3.219106,1.078400,1.398127,-0.330431,0.852249,0.005070,0.005884,297.000000,0.746124,0.913846,0.687500,1.000000,67.941125,0.785253,24.426554,16.263377,-69.643760,1
0.002678,0.000068,0.002589,0.000065,0.002611,0.000077,0.008055,0.003721,0.002523,0.000600,0.004027,0.003291,0.036236,4.482412,0.006270,2.369385,0.417358,8.723618,4.521603,2.159527,3.525345,1.665413,1.596658,-0.053546,0.422677,0.002610,0.003022,264.000000,0.719359,0.956522,0.750000,1.000000,60.870058,0.866668,22.107242,15.356540,-79.961542,1
0.002679,0.000070,0.002594,0.000066,0.002615,0.000077,0.008441,0.004388,0.002562,0.000596,0.004236,0.003700,0.057232,2.827957,0.115497,1.559024,0.490386,7.913978,3.551740,1.981888,3.138619,1.107064,1.402861,-0.076443,0.470793,0.005542,0.003556,247.000000,0.741859,0.961089,0.691877,1.000000,59.698485,0.842464,21.766775,14.595844,-71.676627,1
0.002662,0.000060,0.002657,0.000061,0.002658,0.000061,0.004943,0.000671,0.002447,0.000532,0.003247,0.001339,0.056549,2.783933,0.024725,1.418282,0.500983,8.337950,2.924571,1.932360,3.123379,1.131890,1.411245,-0.024227,0.271825,0.006375,0.005274,809.000000,0.608488,0.980606,0.774904,1.000000,104.325900,0.916406,36.095756,28.644270,1.220617,2
0.002596,0.000059,0.002560,0.000063,0.002575,0.000064,0.006763,0.001799,0.002819,0.000623,0.004548,0.002416,0.055870,3.234440,0.025864,1.675526,0.490369,8.151452,3.402373,2.015018,3.273153,1.365150,1.483017,-0.025610,0.285864,0.004530,0.002933,581.000000,0.743002,0.955592,0.765481,1.000000,91.840620,0.847052,33.500413,22.421456,85.956900,2
0.002557,0.000055,0.002535,0.000058,0.002540,0.000058,0.005020,0.000697,0.002498,0.000596,0.003186,0.001333,0.053361,3.267760,0.001686,1.708927,0.478145,10.300546,3.275792,1.999681,3.232606,1.310819,1.479160,-0.032331,0.319509,0.000755,0.004175,441.000000,0.379975,0.969231,0.735000,1.000000,77.012193,0.910591,24.706063,22.853033,63.882943,2
0.002640,0.000079,0.002719,0.000142,0.002691,0.000132,0.005581,0.000987,0.002479,0.000531,0.003498,0.001675,0.054862,2.641248,0.127802,1.532459,0.503294,6.946274,3.409592,2.007395,3.179501,1.058100,1.368725,-0.030761,0.308182,0.003340,0.006938,673.000000,0.701562,0.976778,0.751116,1.000000,96.669048,0.886566,34.823644,24.815634,61.532449,2
0.003945,0.000453,0.003645,0.000711,0.003701,0.000661,0.004910,0.000951,0.002218,0.000452,0.002952,0.001401,0.065000,1.183544,0.718422,2.048786,0.672859,6.799578,7.210886,2.337182,3.052008,0.635195,1.088926,-0.254511,0.769001,0.013180,0.010588,540.000000,0.761969,0.964286,0.767045,1.000000,88.769553,0.842065,32.884752,21.296617,11.835426,1
0.004304,0.000938,0.003242,0.001169,0.003492,0.001185,0.005394,0.001618,0.002139,0.000407,0.003087,0.001804,0.102137,0.726872,0.886916,1.640731,0.734361,6.458150,7.336354,2.312330,2.575607,0.408915,0.914998,-0.453359,0.891794,0.016543,0.017214,547.000000,0.702540,0.976786,0.767181,1.000000,87.012193,0.887384,31.452760,22.383182,79.483368,1
0.007366,0.002018,0.009726,0.003685,0.008731,0.003375,0.004750,0.000819,0.002337,0.000462,0.003308,0.001381,0.070355,1.940892,0.555965,1.613056,0.620020,5.361434,6.285063,2.200985,3.034209,1.048306,1.277083,-0.157816,0.650320,0.059044,0.021622,1164.000000,0.724648,0.956450,0.696172,1.000000,134.811180,0.793034,46.989967,32.381700,-56.555858,1
0.014863,0.003315,0.010139,0.007847,0.010898,0.007231,0.005730,0.001437,0.002134,0.000436,0.002995,0.001787,0.073572,1.837838,0.531888,1.432900,0.613164,5.254054,5.659781,2.103117,2.913255,0.943024,1.253537,-0.159309,0.642721,0.112129,0.095673,439.000000,0.334576,0.973392,0.795290,1.000000,75.941125,0.931874,24.450773,23.041647,-29.758387,1
0.003513,0.000381,0.003616,0.000759,0.003562,0.000671,0.004404,0.000684,0.002220,0.000408,0.002872,0.001157,0.076351,1.766323,0.461491,2.007147,0.606329,5.432990,4.386403,2.087846,2.855757,0.879749,1.227207,-0.116820,0.562759,0.015933,0.030784,666.000000,0.665634,0.962428,0.743304,1.000000,96.669048,0.877345,33.931695,25.322503,-26.638744,1
0.003416,0.000343,0.003482,0.000567,0.003446,0.000517,0.004886,0.000829,0.002240,0.000474,0.002958,0.001365,0.054464,2.418502,0.412823,2.078912,0.515786,5.669604,5.815948,2.210371,3.184723,0.982728,1.318830,-0.100862,0.536736,0.026964,0.010854,544.000000,0.791401,0.944444,0.647619,1.000000,91.497475,0.799004,33.996846,20.782163,-53.512758,1
